,PERSON_ID,DISPLAY_FIRST_LAST,HEIGHT,WEIGHT,POSITION,TEAM_NAME,GROUP_VALUE,FGM,FGA,FG3M,FTM,FTA,REB,AST,TOV,STL,BLK,PTS
1589,1628367,Josh Jackson,6-8,207,Guard-Forward,Grizzlies,2019-20,70.0,159.0,23.0,35.0,50.0,66.0,35.0,28.0,18.0,9.0,198.0
230,1628367,Josh Jackson,6-8,207,Guard-Forward,Grizzlies,2020-21,227.0,543.0,47.0,100.0,150.0,218.0,102.0,101.0,49.0,30.0,600.0
2145,1629006,Josh Okogie,6-4,213,Guard,Timberwolves,2018-19,196.0,508.0,60.0,118.0,162.0,218.0,91.0,63.0,88.0,33.0,570.0
2146,1629006,Josh Okogie,6-4,213,Guard,Timberwolves,2019-20,170.0,398.0,41.0,152.0,191.0,268.0,99.0,87.0,68.0,26.0,533.0
355,1629006,Josh Okogie,6-4,213,Guard,Timberwolves,2020-21,232.0,659.0,86.0,71.0,122.0,149.0,80.0,30.0,115.0,43.0,621.0
2268,1629729,Josh Reaves,6-4,214,Guard-Forward,Mavericks,2019-20,3.0,9.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0
386,1629729,Josh Reaves,6-4,214,Guard-Forward,Mavericks,2020-21,247.0,570.0,79.0,112.0,139.0,182.0,193.0,93.0,53.0,15.0,685.0
2282,1626196,Josh Richardson,6-5,200,Guard,76ers,2015-16,123.0,272.0,53.0,42.0,63.0,107.0,73.0,35.0,36.0,25.0,341.0
2283,1626196,Josh Richardson,6-5,200,Guard,76ers,2016-17,202.0,513.0,75.0,60.0,77.0,168.0,140.0,65.0,60.0,39.0,539.0
2284,1626196,Josh Richardson,6-5,200,Guard,76ers,2017-18,399.0,885.0,127.0,120.0,142.0,285.0,231.0,140.0,121.0,75.0,1045.0
2285,1626196,Josh Richardson,6-5,200,Guard,76ers,2018-19,423.0,1026.0,164.0,199.0,231.0,263.0,298.0,113.0,79.0,34.0,1209.0
2286,1626196,Josh Richardson,6-5,200,Guard,76ers,2019-20,278.0,646.0,85.0,114.0,141.0,174.0,162.0,104.0,52.0,36.0,755.0
391,1626196,Josh Richardson,6-5,200,Guard,76ers,2020-21,269.0,687.0,125.0,144.0,172.0,177.0,213.0,53.0,42.0,12.0,806.0
1466,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2010-11,446.0,999.0,81.0,172.0,209.0,332.0,531.0,218.0,120.0,29.0,1145.0
1467,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2011-12,360.0,834.0,65.0,94.0,120.0,212.0,290.0,135.0,103.0,18.0,879.0
1468,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2012-13,555.0,1288.0,91.0,182.0,242.0,329.0,625.0,292.0,123.0,32.0,1383.0
1469,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2013-14,203.0,454.0,30.0,51.0,63.0,142.0,268.0,105.0,56.0,12.0,487.0
1470,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2014-15,238.0,534.0,51.0,65.0,76.0,135.0,274.0,91.0,63.0,23.0,592.0
1471,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2015-16,410.0,935.0,87.0,182.0,216.0,195.0,391.0,167.0,88.0,22.0,1089.0
1472,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2016-17,405.0,893.0,100.0,119.0,168.0,264.0,488.0,194.0,100.0,44.0,1029.0
1473,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2017-18,615.0,1244.0,120.0,187.0,238.0,365.0,486.0,213.0,123.0,64.0,1537.0
1474,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2018-19,547.0,1159.0,118.0,208.0,271.0,334.0,518.0,210.0,109.0,54.0,1420.0
1475,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2019-20,458.0,1006.0,122.0,129.0,182.0,293.0,408.0,184.0,99.0,48.0,1167.0
208,201950,Jrue Holiday,6-3,205,Guard,Pelicans,2020-21,359.0,800.0,73.0,109.0,137.0,213.0,355.0,149.0,88.0,27.0,899.0
1427,1627823,Juancho Hernangomez,6-9,214,Forward,Timberwolves,2016-17,101.0,224.0,46.0,57.0,76.0,187.0,29.0,31.0,30.0,12.0,305.0
1428,1627823,Juancho Hernangomez,6-9,214,Forward,Timberwolves,2017-18,29.0,75.0,14.0,10.0,12.0,54.0,12.0,9.0,6.0,3.0,82.0
1429,1627823,Juancho Hernangomez,6-9,214,Forward,Timberwolves,2018-19,138.0,314.0,66.0,66.0,86.0,265.0,55.0,37.0,27.0,24.0,408.0
1430,1627823,Juancho Hernangomez,6-9,214,Forward,Timberwolves,2019-20,100.0,247.0,44.0,44.0,71.0,197.0,40.0,32.0,19.0,9.0,288.0
198,1627823,Juancho Hernangomez,6-9,214,Forward,Timberwolves,2020-21,113.0,266.0,52.0,54.0,78.0,218.0,42.0,34.0,24.0,14.0,332.0
2262,203944,Julius Randle,6-8,250,Forward-Center,Knicks,2014-15,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
2263,203944,Julius Randle,6-8,250,Forward-Center,Knicks,2015-16,358.0,835.0,10.0,193.0,270.0,829.0,144.0,149.0,53.0,29.0,919.0
2264,203944,Julius Randle,6-8,250,Forward-Center,Knicks,2016-17,377.0,773.0,17.0,204.0,282.0,636.0,264.0,173.0,49.0,37.0,975.0
2265,203944,Julius Randle,6-8,250,Forward-Center,Knicks,2017-18,504.0,904.0,10.0,305.0,425.0,654.0,210.0,213.0,43.0,45.0,1323.0
2266,203944,Julius Randle,6-8,250,Forward-Center,Knicks,2018-19,571.0,1089.0,67.0,356.0,487.0,634.0,229.0,208.0,52.0,45.0,1565.0
2267,203944,Julius Randle,6-8,250,Forward-Center,Knicks,2019-20,463.0,1006.0,64.0,258.0,352.0,622.0,198.0,193.0,51.0,22.0,1248.0
385,203944,Julius Randle,6-8,250,Forward-Center,Knicks,2020-21,384.0,725.0,32.0,231.0,319.0,446.0,171.0,155.0,35.0,30.0,1032.0
529,1626147,Justin Anderson,6-5,231,Forward-Guard,Nets,2015-16,71.0,175.0,22.0,44.0,55.0,132.0,29.0,24.0,19.0,25.0,208.0
530,1626147,Justin Anderson,6-5,231,Forward-Guard,Nets,2016-17,186.0,439.0,58.0,102.0,129.0,245.0,66.0,66.0,41.0,23.0,532.0
531,1626147,Justin Anderson,6-5,231,Forward-Guard,Nets,2017-18,87.0,202.0,34.0,28.0,38.0,93.0,25.0,16.0,15.0,7.0,236.0
532,1626147,Justin Anderson,6-5,231,Forward-Guard,Nets,2018-19,64.0,157.0,24.0,26.0,35.0,84.0,23.0,23.0,22.0,13.0,178.0
533,1626147,Justin Anderson,6-5,231,Forward-Guard,Nets,2019-20,10.0,38.0,6.0,2.0,4.0,21.0,8.0,4.0,0.0,6.0,28.0
8,1626147,Justin Anderson,6-5,231,Forward-Guard,Nets,2020-21,67.0,164.0,22.0,38.0,48.0,123.0,26.0,24.0,25.0,26.0,193.0
1476,203200,Justin Holiday,6-6,180,Forward-Guard,Pacers,2012-13,16.0,48.0,4.0,6.0,8.0,14.0,15.0,9.0,3.0,6.0,42.0
1477,203200,Justin Holiday,6-6,180,Forward-Guard,Pacers,2014-15,91.0,235.0,35.0,37.0,45.0,73.0,48.0,29.0,40.0,12.0,254.0
1478,203200,Justin Holiday,6-6,180,Forward-Guard,Pacers,2015-16,88.0,228.0,36.0,27.0,37.0,90.0,56.0,39.0,32.0,19.0,239.0
1479,203200,Justin Holiday,6-6,180,Forward-Guard,Pacers,2016-17,233.0,538.0,97.0,66.0,80.0,225.0,102.0,66.0,65.0,31.0,629.0
1480,203200,Justin Holiday,6-6,180,Forward-Guard,Pacers,2017-18,290.0,782.0,161.0,135.0,164.0,291.0,153.0,93.0,80.0,31.0,876.0
1481,203200,Justin Holiday,6-6,180,Forward-Guard,Pacers,2018-19,300.0,777.0,162.0,95.0,106.0,323.0,146.0,104.0,121.0,36.0,857.0
1482,203200,Justin Holiday,6-6,180,Forward-Guard,Pacers,2019-20,208.0,486.0,134.0,53.0,67.0,238.0,93.0,44.0,87.0,46.0,603.0
209,203200,Justin Holiday,6-6,180,Forward-Guard,Pacers,2020-21,93.0,216.0,39.0,26.0,36.0,91.0,50.0,28.0,27.0,21.0,251.0
1590,1628382,Justin Jackson,6-7,220,Forward,Mavericks,2017-18,185.0,419.0,57.0,26.0,36.0,187.0,74.0,40.0,28.0,13.0,453.0
1591,1628382,Justin Jackson,6-7,220,Forward,Mavericks,2018-19,217.0,485.0,87.0,62.0,79.0,212.0,96.0,29.0,32.0,14.0,583.0
1592,1628382,Justin Jackson,6-7,220,Forward,Mavericks,2019-20,135.0,341.0,48.0,42.0,50.0,154.0,52.0,14.0,15.0,10.0,360.0
231,1628382,Justin Jackson,6-7,220,Forward,Mavericks,2020-21,156.0,375.0,53.0,38.0,47.0,168.0,62.0,24.0,20.0,11.0,403.0
1604,1629713,Justin James,6-7,190,Guard-Forward,Kings,2019-20,35.0,84.0,9.0,10.0,21.0,32.0,18.0,8.0,6.0,9.0,89.0
234,1629713,Justin James,6-7,190,Guard-Forward,Kings,2020-21,208.0,483.0,67.0,90.0,113.0,155.0,158.0,78.0,45.0,13.0,573.0
2190,1628383,Justin Patton,6-11,241,Center,Pistons,2017-18,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
2191,1628383,Justin Patton,6-11,241,Center,Pistons,2018-19,2.0,7.0,0.0,1.0,2.0,6.0,3.0,0.0,2.0,0.0,5.0
2192,1628383,Justin Patton,6-11,241,Center,Pistons,2019-20,4.0,10.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,9.0
367,1628383,Justin Patton,6-11,241,Center,Pistons,2020-21,45.0,130.0,13.0,5.0,10.0,94.0,40.0,26.0,7.0,0.0,107.0
2699,1629625,Justin Wright-Foreman,6-0,190,Guard,Jazz,2019-20,7.0,20.0,2.0,3.0,4.0,5.0,7.0,3.0,2.0,0.0,19.0
486,1629625,Justin Wright-Foreman,6-0,190,Guard,Jazz,2020-21,240.0,553.0,75.0,110.0,136.0,177.0,192.0,92.0,52.0,15.0,664.0
2685,1626159,Justise Winslow,6-6,222,Forward-Guard,Grizzlies,2015-16,195.0,462.0,32.0,80.0,117.0,403.0,118.0,95.0,68.0,26.0,502.0
2686,1626159,Justise Winslow,6-6,222,Forward-Guard,Grizzlies,2016-17,80.0,225.0,7.0,29.0,47.0,94.0,66.0,33.0,26.0,6.0,196.0
2687,1626159,Justise Winslow,6-6,222,Forward-Guard,Grizzlies,2017-18,207.0,488.0,49.0,66.0,104.0,370.0,148.0,77.0,54.0,33.0,529.0
2688,1626159,Justise Winslow,6-6,222,Forward-Guard,Grizzlies,2018-19,324.0,749.0,96.0,86.0,137.0,355.0,282.0,142.0,72.0,19.0,830.0
2689,1626159,Justise Winslow,6-6,222,Forward-Guard,Grizzlies,2019-20,50.0,129.0,6.0,18.0,27.0,73.0,44.0,24.0,7.0,5.0,124.0
483,1626159,Justise Winslow,6-6,222,Forward-Guard,Grizzlies,2020-21,171.0,413.0,38.0,55.0,87.0,273.0,129.0,69.0,45.0,21.0,436.0
2114,203994,Jusuf Nurkic,7-0,290,Center,Trail Blazers,2014-15,171.0,383.0,0.0,84.0,132.0,382.0,50.0,86.0,52.0,68.0,426.0
2115,203994,Jusuf Nurkic,7-0,290,Center,Trail Blazers,2015-16,101.0,242.0,0.0,61.0,99.0,175.0,40.0,55.0,24.0,44.0,263.0
2116,203994,Jusuf Nurkic,7-0,290,Center,Trail Blazers,2016-17,271.0,534.0,0.0,120.0,210.0,467.0,123.0,143.0,50.0,74.0,662.0
2117,203994,Jusuf Nurkic,7-0,290,Center,Trail Blazers,2017-18,480.0,951.0,0.0,172.0,273.0,708.0,143.0,183.0,64.0,111.0,1132.0
2118,203994,Jusuf Nurkic,7-0,290,Center,Trail Blazers,2018-19,420.0,826.0,3.0,282.0,365.0,748.0,233.0,168.0,71.0,103.0,1125.0
2119,203994,Jusuf Nurkic,7-0,290,Center,Trail Blazers,2019-20,54.0,109.0,2.0,31.0,35.0,82.0,32.0,19.0,11.0,16.0,141.0
348,203994,Jusuf Nurkic,7-0,290,Center,Trail Blazers,2020-21,287.0,578.0,1.0,157.0,231.0,510.0,134.0,132.0,54.0,79.0,732.0
2032,1629752,Juwan Morgan,6-7,232,Forward,Jazz,2019-20,15.0,26.0,3.0,3.0,4.0,29.0,6.0,6.0,1.0,2.0,36.0
328,1629752,Juwan Morgan,6-7,232,Forward,Jazz,2020-21,227.0,492.0,56.0,105.0,137.0,280.0,98.0,71.0,45.0,31.0,614.0
2147,1629644,KZ Okpala,6-8,215,Forward-Guard,Heat,2019-20,3.0,5.0,0.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,7.0
356,1629644,KZ Okpala,6-8,215,Forward-Guard,Heat,2020-21,194.0,425.0,49.0,87.0,114.0,243.0,81.0,61.0,39.0,27.0,525.0
2516,1626157,Karl-Anthony Towns,6-11,248,Center-Forward,Timberwolves,2015-16,625.0,1153.0,30.0,223.0,275.0,858.0,161.0,183.0,58.0,138.0,1503.0
2517,1626157,Karl-Anthony Towns,6-11,248,Center-Forward,Timberwolves,2016-17,802.0,1480.0,101.0,356.0,428.0,1007.0,220.0,212.0,56.0,103.0,2061.0
2518,1626157,Karl-Anthony Towns,6-11,248,Center-Forward,Timberwolves,2017-18,639.0,1172.0,120.0,345.0,402.0,1012.0,199.0,159.0,64.0,115.0,1743.0
2519,1626157,Karl-Anthony Towns,6-11,248,Center-Forward,Timberwolves,2018-19,681.0,1314.0,142.0,376.0,450.0,954.0,259.0,240.0,67.0,125.0,1880.0
2520,1626157,Karl-Anthony Towns,6-11,248,Center-Forward,Timberwolves,2019-20,316.0,622.0,114.0,180.0,226.0,378.0,153.0,110.0,33.0,42.0,926.0
443,1626157,Karl-Anthony Towns,6-11,248,Center-Forward,Timberwolves,2020-21,449.0,864.0,113.0,240.0,294.0,602.0,180.0,148.0,46.0,76.0,1252.0
1795,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2011-12,199.0,404.0,41.0,68.0,88.0,327.0,70.0,44.0,85.0,24.0,507.0
1796,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2012-13,260.0,526.0,65.0,104.0,126.0,346.0,93.0,62.0,97.0,32.0,689.0
1797,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2013-14,337.0,645.0,69.0,101.0,126.0,412.0,133.0,80.0,114.0,50.0,844.0
1798,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2014-15,394.0,822.0,67.0,202.0,252.0,461.0,161.0,97.0,148.0,48.0,1057.0
1799,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2015-16,551.0,1090.0,129.0,292.0,334.0,493.0,186.0,105.0,128.0,71.0,1523.0
1800,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2016-17,636.0,1312.0,147.0,469.0,533.0,430.0,260.0,154.0,133.0,55.0,1888.0
1801,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2017-18,52.0,111.0,11.0,31.0,38.0,42.0,21.0,16.0,18.0,9.0,146.0
1802,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2018-19,560.0,1129.0,112.0,364.0,426.0,439.0,199.0,121.0,106.0,24.0,1596.0
1803,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2019-20,532.0,1133.0,123.0,356.0,402.0,402.0,280.0,149.0,103.0,33.0,1543.0
278,202695,Kawhi Leonard,6-7,225,Forward,Clippers,2020-21,344.0,736.0,68.0,267.0,314.0,276.0,150.0,94.0,84.0,10.0,1023.0
626,1628966,Keita Bates-Diop,6-8,229,Forward,Nuggets,2018-19,60.0,142.0,13.0,18.0,28.0,83.0,17.0,14.0,18.0,14.0,151.0
627,1628966,Keita Bates-Diop,6-8,229,Forward,Nuggets,2019-20,100.0,234.0,34.0,54.0,75.0,127.0,30.0,17.0,19.0,24.0,288.0
27,1628966,Keita Bates-Diop,6-8,229,Forward,Nuggets,2020-21,94.0,221.0,31.0,49.0,68.0,121.0,28.0,17.0,19.0,23.0,269.0
1901,1629103,Kelan Martin,6-5,230,Forward,Timberwolves,2019-20,71.0,181.0,25.0,30.0,31.0,96.0,23.0,20.0,7.0,9.0,197.0
297,1629103,Kelan Martin,6-5,230,Forward,Timberwolves,2020-21,225.0,489.0,57.0,102.0,134.0,275.0,96.0,71.0,45.0,31.0,608.0
1632,1629640,Keldon Johnson,6-5,220,Forward-Guard,Spurs,2019-20,53.0,89.0,13.0,35.0,44.0,57.0,15.0,13.0,14.0,2.0,154.0
242,1629640,Keldon Johnson,6-5,220,Forward-Guard,Spurs,2020-21,189.0,417.0,49.0,83.0,109.0,237.0,77.0,60.0,39.0,26.0,511.0
2155,203482,Kelly Olynyk,6-11,240,Forward-Center,Heat,2013-14,234.0,502.0,40.0,99.0,122.0,365.0,109.0,106.0,35.0,27.0,607.0
2156,203482,Kelly Olynyk,6-11,240,Forward-Center,Heat,2014-15,251.0,528.0,61.0,93.0,136.0,303.0,109.0,98.0,64.0,39.0,656.0
2157,203482,Kelly Olynyk,6-11,240,Forward-Center,Heat,2015-16,253.0,556.0,85.0,96.0,128.0,281.0,105.0,74.0,52.0,33.0,687.0
2158,203482,Kelly Olynyk,6-11,240,Forward-Center,Heat,2016-17,260.0,508.0,68.0,90.0,123.0,361.0,148.0,96.0,44.0,29.0,678.0
2159,203482,Kelly Olynyk,6-11,240,Forward-Center,Heat,2017-18,316.0,636.0,106.0,134.0,174.0,431.0,207.0,147.0,62.0,35.0,872.0
2160,203482,Kelly Olynyk,6-11,240,Forward-Center,Heat,2018-19,261.0,564.0,113.0,152.0,185.0,375.0,140.0,114.0,53.0,37.0,787.0
2161,203482,Kelly Olynyk,6-11,240,Forward-Center,Heat,2019-20,184.0,398.0,95.0,86.0,100.0,305.0,116.0,71.0,45.0,23.0,549.0
358,203482,Kelly Olynyk,6-11,240,Forward-Center,Heat,2020-21,258.0,528.0,89.0,112.0,143.0,381.0,163.0,121.0,57.0,32.0,717.0
2166,1626162,Kelly Oubre Jr.,6-7,203,Forward-Guard,Thunder,2015-16,90.0,211.0,25.0,31.0,49.0,133.0,13.0,34.0,22.0,7.0,236.0
2167,1626162,Kelly Oubre Jr.,6-7,203,Forward-Guard,Thunder,2016-17,186.0,442.0,54.0,75.0,99.0,261.0,47.0,50.0,58.0,17.0,501.0
2168,1626162,Kelly Oubre Jr.,6-7,203,Forward-Guard,Thunder,2017-18,318.0,790.0,126.0,191.0,233.0,363.0,98.0,90.0,80.0,35.0,953.0
2169,1626162,Kelly Oubre Jr.,6-7,203,Forward-Guard,Thunder,2018-19,375.0,842.0,108.0,189.0,244.0,325.0,84.0,103.0,84.0,59.0,1047.0
2170,1626162,Kelly Oubre Jr.,6-7,203,Forward-Guard,Thunder,2019-20,373.0,826.0,108.0,192.0,246.0,361.0,85.0,83.0,71.0,40.0,1046.0
361,1626162,Kelly Oubre Jr.,6-7,203,Forward-Guard,Thunder,2020-21,198.0,447.0,57.0,91.0,122.0,222.0,41.0,54.0,43.0,20.0,543.0
2591,202689,Kemba Walker,6-0,184,Guard,Celtics,2011-12,281.0,767.0,69.0,168.0,213.0,234.0,289.0,119.0,60.0,20.0,799.0
2592,202689,Kemba Walker,6-0,184,Guard,Celtics,2012-13,526.0,1244.0,107.0,296.0,371.0,283.0,471.0,200.0,160.0,31.0,1455.0
2593,202689,Kemba Walker,6-0,184,Guard,Celtics,2013-14,449.0,1143.0,109.0,282.0,337.0,306.0,447.0,169.0,86.0,32.0,1289.0
2594,202689,Kemba Walker,6-0,184,Guard,Celtics,2014-15,378.0,981.0,85.0,234.0,283.0,220.0,318.0,100.0,89.0,31.0,1075.0
2595,202689,Kemba Walker,6-0,184,Guard,Celtics,2015-16,568.0,1331.0,182.0,371.0,438.0,357.0,421.0,171.0,126.0,39.0,1689.0
2596,202689,Kemba Walker,6-0,184,Guard,Celtics,2016-17,643.0,1449.0,240.0,304.0,359.0,308.0,434.0,168.0,85.0,22.0,1830.0
2597,202689,Kemba Walker,6-0,184,Guard,Celtics,2017-18,588.0,1363.0,231.0,363.0,420.0,248.0,444.0,179.0,91.0,24.0,1770.0
2598,202689,Kemba Walker,6-0,184,Guard,Celtics,2018-19,731.0,1684.0,260.0,380.0,450.0,361.0,484.0,211.0,102.0,34.0,2102.0
2599,202689,Kemba Walker,6-0,184,Guard,Celtics,2019-20,378.0,889.0,180.0,209.0,242.0,217.0,268.0,117.0,48.0,28.0,1145.0
459,202689,Kemba Walker,6-0,184,Guard,Celtics,2020-21,395.0,976.0,143.0,230.0,272.0,245.0,318.0,124.0,61.0,28.0,1163.0
2113,1629134,Kendrick Nunn,6-2,190,Guard,Heat,2019-20,401.0,914.0,137.0,85.0,100.0,180.0,220.0,114.0,56.0,15.0,1024.0
347,1629134,Kendrick Nunn,6-2,190,Guard,Heat,2020-21,240.0,553.0,76.0,109.0,135.0,177.0,190.0,91.0,52.0,15.0,665.0
2656,1629026,Kenrich Williams,6-6,210,Guard-Forward,Pelicans,2018-19,107.0,279.0,52.0,13.0,19.0,219.0,83.0,36.0,45.0,19.0,279.0
2657,1629026,Kenrich Williams,6-6,210,Guard-Forward,Pelicans,2019-20,51.0,147.0,25.0,9.0,26.0,186.0,57.0,22.0,27.0,21.0,136.0
476,1629026,Kenrich Williams,6-6,210,Guard-Forward,Pelicans,2020-21,153.0,388.0,74.0,16.0,13.0,246.0,104.0,48.0,60.0,17.0,397.0
646,203145,Kent Bazemore,6-4,195,Guard-Forward,Kings,2012-13,43.0,116.0,10.0,27.0,44.0,22.0,22.0,18.0,17.0,4.0,123.0
647,203145,Kent Bazemore,6-4,195,Guard-Forward,Kings,2013-14,147.0,343.0,43.0,66.0,109.0,117.0,91.0,79.0,43.0,13.0,403.0
648,203145,Kent Bazemore,6-4,195,Guard-Forward,Kings,2014-15,141.0,331.0,48.0,60.0,100.0,222.0,78.0,73.0,52.0,33.0,390.0
649,203145,Kent Bazemore,6-4,195,Guard-Forward,Kings,2015-16,320.0,725.0,109.0,123.0,151.0,379.0,171.0,138.0,98.0,38.0,872.0
650,203145,Kent Bazemore,6-4,195,Guard-Forward,Kings,2016-17,295.0,721.0,92.0,119.0,168.0,231.0,177.0,125.0,91.0,52.0,801.0
651,203145,Kent Bazemore,6-4,195,Guard-Forward,Kings,2017-18,284.0,676.0,108.0,160.0,201.0,248.0,228.0,157.0,100.0,45.0,836.0
652,203145,Kent Bazemore,6-4,195,Guard-Forward,Kings,2018-19,278.0,691.0,96.0,127.0,175.0,261.0,152.0,121.0,89.0,42.0,779.0
653,203145,Kent Bazemore,6-4,195,Guard-Forward,Kings,2019-20,200.0,534.0,84.0,113.0,147.0,294.0,93.0,91.0,74.0,40.0,597.0
30,203145,Kent Bazemore,6-4,195,Guard-Forward,Kings,2020-21,314.0,726.0,94.0,114.0,144.0,239.0,185.0,126.0,91.0,38.0,838.0
835,203484,Kentavious Caldwell-Pope,6-5,204,Guard,Lakers,2013-14,182.0,460.0,59.0,47.0,61.0,156.0,55.0,28.0,75.0,12.0,470.0
836,203484,Kentavious Caldwell-Pope,6-5,204,Guard,Lakers,2014-15,390.0,972.0,153.0,110.0,158.0,255.0,109.0,94.0,93.0,18.0,1043.0
837,203484,Kentavious Caldwell-Pope,6-5,204,Guard,Lakers,2015-16,403.0,960.0,114.0,185.0,228.0,282.0,138.0,105.0,110.0,17.0,1105.0
838,203484,Kentavious Caldwell-Pope,6-5,204,Guard,Lakers,2016-17,370.0,928.0,153.0,154.0,185.0,248.0,193.0,86.0,89.0,12.0,1047.0
839,203484,Kentavious Caldwell-Pope,6-5,204,Guard,Lakers,2017-18,340.0,798.0,159.0,153.0,194.0,387.0,162.0,97.0,106.0,16.0,992.0
840,203484,Kentavious Caldwell-Pope,6-5,204,Guard,Lakers,2018-19,325.0,756.0,151.0,137.0,158.0,238.0,110.0,65.0,73.0,13.0,938.0
841,203484,Kentavious Caldwell-Pope,6-5,204,Guard,Lakers,2019-20,237.0,507.0,92.0,79.0,102.0,142.0,111.0,62.0,57.0,14.0,645.0
78,203484,Kentavious Caldwell-Pope,6-5,204,Guard,Lakers,2020-21,233.0,529.0,100.0,98.0,122.0,242.0,139.0,65.0,80.0,13.0,663.0
1102,201142,Kevin Durant,6-10,240,Forward,Nets,2010-11,711.0,1538.0,145.0,594.0,675.0,533.0,214.0,218.0,88.0,76.0,2161.0
1103,201142,Kevin Durant,6-10,240,Forward,Nets,2011-12,643.0,1297.0,133.0,431.0,501.0,527.0,231.0,248.0,88.0,77.0,1850.0
1104,201142,Kevin Durant,6-10,240,Forward,Nets,2012-13,731.0,1433.0,139.0,679.0,750.0,640.0,374.0,280.0,116.0,105.0,2280.0
1105,201142,Kevin Durant,6-10,240,Forward,Nets,2013-14,849.0,1688.0,192.0,703.0,805.0,598.0,445.0,285.0,103.0,59.0,2593.0
1106,201142,Kevin Durant,6-10,240,Forward,Nets,2014-15,238.0,467.0,64.0,146.0,171.0,178.0,110.0,74.0,24.0,25.0,686.0
1107,201142,Kevin Durant,6-10,240,Forward,Nets,2015-16,698.0,1381.0,186.0,447.0,498.0,589.0,361.0,250.0,69.0,85.0,2029.0
1108,201142,Kevin Durant,6-10,240,Forward,Nets,2016-17,551.0,1026.0,117.0,336.0,384.0,513.0,300.0,138.0,66.0,99.0,1555.0
1109,201142,Kevin Durant,6-10,240,Forward,Nets,2017-18,630.0,1222.0,173.0,359.0,404.0,464.0,366.0,207.0,50.0,119.0,1792.0
1110,201142,Kevin Durant,6-10,240,Forward,Nets,2018-19,721.0,1383.0,137.0,448.0,506.0,497.0,457.0,225.0,58.0,84.0,2027.0
133,201142,Kevin Durant,6-10,240,Forward,Nets,2020-21,581.0,1227.0,133.0,426.0,488.0,373.0,234.0,204.0,56.0,48.0,1721.0
1436,1628987,Kevin Hervey,6-9,230,Forward,Thunder,2019-20,7.0,27.0,3.0,0.0,0.0,12.0,5.0,0.0,1.0,1.0,17.0
201,1628987,Kevin Hervey,6-9,230,Forward,Thunder,2020-21,229.0,493.0,55.0,107.0,140.0,282.0,99.0,72.0,44.0,31.0,619.0
1525,1628989,Kevin Huerter,6-7,190,Guard-Forward,Hawks,2018-19,275.0,657.0,136.0,41.0,56.0,245.0,214.0,109.0,65.0,25.0,727.0
1526,1628989,Kevin Huerter,6-7,190,Guard-Forward,Hawks,2019-20,252.0,610.0,127.0,53.0,64.0,228.0,213.0,87.0,51.0,27.0,684.0
218,1628989,Kevin Huerter,6-7,190,Guard-Forward,Hawks,2020-21,270.0,647.0,134.0,43.0,58.0,242.0,214.0,104.0,62.0,25.0,718.0
1719,1628995,Kevin Knox II,6-7,215,Forward,Knicks,2018-19,338.0,914.0,125.0,162.0,226.0,335.0,82.0,114.0,43.0,24.0,963.0
1720,1628995,Kevin Knox II,6-7,215,Forward,Knicks,2019-20,144.0,401.0,65.0,66.0,101.0,184.0,61.0,45.0,23.0,28.0,419.0
259,1628995,Kevin Knox II,6-7,215,Forward,Knicks,2020-21,74.0,215.0,43.0,31.0,56.0,129.0,53.0,20.0,16.0,29.0,222.0
1846,201567,Kevin Love,6-8,251,Forward-Center,Cavaliers,2010-11,482.0,1026.0,88.0,424.0,499.0,1112.0,184.0,155.0,45.0,28.0,1476.0
1847,201567,Kevin Love,6-8,251,Forward-Center,Cavaliers,2011-12,474.0,1059.0,105.0,379.0,460.0,734.0,111.0,128.0,47.0,28.0,1432.0
1848,201567,Kevin Love,6-8,251,Forward-Center,Cavaliers,2012-13,105.0,298.0,20.0,100.0,142.0,252.0,42.0,39.0,13.0,9.0,330.0
