,PERSON_ID,PLAYER_AGE,SEASON_ID,GP,W,L,W_PCT,MIN,PLUS_MINUS,DD2,TD3,HEIGHT,WEIGHT,SEASON_EXP,POSITION,FGM,FGA,FG3M,FTM,FTA,REB,AST,TOV,STL,BLK,PTS
189,201939,29.0,2016-17,79,65,14,0.823,2638.555,1015,9,0,6-3,185,11,Guard,675,1443,324,325,362,353,524,239,142,17,1999
190,201939,30.0,2017-18,51,41,10,0.804,1630.796667,486,5,0,6-3,185,11,Guard,428,864,212,278,302,261,310,153,80,8,1346
191,201939,31.0,2018-19,69,52,17,0.754,2331.166667,689,3,0,6-3,185,11,Guard,632,1340,354,263,287,369,361,192,92,25,1881
192,201939,32.0,2019-20,5,1,4,0.2,139.31666669999998,-45,1,0,6-3,185,11,Guard,33,82,12,26,26,26,33,16,5,2,104
193,202334,22.0,2010-11,65,16,49,0.24600000000000002,1601.753333,-341,13,0,6-9,218,10,Center-Forward,215,373,0,71,128,462,40,48,39,67,501
194,202334,23.0,2011-12,66,23,43,0.348,1533.893333,-231,5,0,6-9,218,10,Center-Forward,172,335,0,71,106,438,60,67,40,63,415
195,202334,24.0,2012-13,81,43,38,0.531,1630.876667,-34,9,0,6-9,218,10,Center-Forward,260,482,0,103,167,460,63,63,38,85,623
196,202334,24.0,2012-13,81,43,38,0.531,1630.876667,-34,9,0,6-9,218,10,Center-Forward,260,482,0,103,167,460,63,63,38,85,623
197,202334,24.0,2012-13,81,43,38,0.531,1630.876667,-34,9,0,6-9,218,10,Center-Forward,260,482,0,103,167,460,63,63,38,85,623
198,202334,25.0,2013-14,63,38,25,0.603,956.0833332999998,54,4,0,6-9,218,10,Center-Forward,155,290,0,47,89,260,27,40,17,43,357
199,202334,26.0,2014-15,79,20,59,0.253,1840.0333329999999,-265,6,0,6-9,218,10,Center-Forward,282,469,0,92,189,600,94,58,49,98,656
200,202334,27.0,2015-16,81,43,38,0.531,1684.1866670000002,22,9,0,6-9,218,10,Center-Forward,206,337,0,114,204,599,88,64,57,72,526
201,202334,28.0,2016-17,46,19,27,0.413,788.995,-129,3,0,6-9,218,10,Center-Forward,75,142,0,50,81,244,26,37,15,22,200
202,202334,29.0,2017-18,78,48,30,0.615,1470.885,90,6,0,6-9,218,10,Center-Forward,170,292,0,74,111,575,40,66,32,52,414
203,202334,30.0,2018-19,81,42,39,0.519,1446.011667,94,6,0,6-9,218,10,Center-Forward,186,302,0,100,162,694,61,64,35,33,472
204,202334,31.0,2019-20,28,16,12,0.5710000000000001,303.4716667,-108,0,0,6-9,218,10,Center-Forward,22,46,0,7,14,105,12,13,11,9,51
205,201942,21.0,2010-11,82,22,60,0.268,2851.025,-411,1,0,6-6,220,11,Guard-Forward,539,1154,5,327,402,315,148,144,85,31,1410
206,201942,22.0,2011-12,63,22,41,0.349,2205.611667,-93,0,0,6-6,220,11,Guard-Forward,381,903,24,268,331,211,128,123,48,17,1054
207,201942,23.0,2012-13,82,34,48,0.415,3013.046667,-112,0,0,6-6,220,11,Guard-Forward,548,1231,34,355,427,320,204,151,76,24,1485
208,201942,24.0,2013-14,79,45,34,0.57,3016.626667,182,2,0,6-6,220,11,Guard-Forward,604,1407,64,519,630,343,313,176,86,28,1791
209,201942,25.0,2014-15,60,37,23,0.617,2100.271667,131,4,0,6-6,220,11,Guard-Forward,409,990,25,361,434,277,210,137,73,11,1204
210,201942,26.0,2015-16,78,53,25,0.679,2803.795,174,3,0,6-6,220,11,Guard-Forward,614,1377,47,555,653,349,315,175,81,21,1830
211,201942,27.0,2016-17,74,47,27,0.635,2620.2416670000002,147,5,0,6-6,220,11,Guard-Forward,721,1545,33,545,647,386,290,180,78,13,2020
212,201942,28.0,2017-18,80,57,23,0.713,2711.7216670000003,442,0,0,6-6,220,11,Guard-Forward,645,1413,89,461,559,315,417,175,85,22,1840
213,201942,29.0,2018-19,77,44,33,0.5710000000000001,2688.156667,10,12,1,6-6,220,11,Guard-Forward,631,1313,7,366,441,462,475,199,86,36,1635
214,201942,30.0,2019-20,68,31,37,0.456,2316.283333,-118,7,0,6-6,220,11,Guard-Forward,557,1049,9,381,451,375,380,164,70,20,1504
215,201609,25.0,2010-11,70,37,33,0.529,1233.875,-213,5,1,6-3,190,12,Guard,192,441,56,83,133,142,204,117,50,10,523
216,201609,25.0,2010-11,70,37,33,0.529,1233.875,-213,5,1,6-3,190,12,Guard,192,441,56,83,133,142,204,117,50,10,523
217,201609,25.0,2010-11,70,37,33,0.529,1233.875,-213,5,1,6-3,190,12,Guard,192,441,56,83,133,142,204,117,50,10,523
218,201609,26.0,2011-12,66,34,32,0.515,1751.92,69,8,0,6-3,190,12,Guard,277,600,68,153,190,168,351,157,85,10,775
219,201609,27.0,2012-13,77,25,52,0.325,2581.191667,-242,19,0,6-3,190,12,Guard,401,906,88,244,326,238,569,212,124,26,1134
220,201609,28.0,2013-14,76,45,31,0.5920000000000001,2667.993333,302,7,0,6-3,190,12,Guard,552,1093,122,316,416,245,447,213,104,22,1542
221,201609,29.0,2014-15,78,41,37,0.526,2640.0233329999996,20,4,0,6-3,190,12,Guard,502,1002,90,181,234,274,350,173,78,15,1275
222,201609,29.0,2014-15,78,41,37,0.526,2640.0233329999996,20,4,0,6-3,190,12,Guard,502,1002,90,181,234,274,350,173,78,15,1275
223,201609,29.0,2014-15,78,41,37,0.526,2640.0233329999996,20,4,0,6-3,190,12,Guard,502,1002,90,181,234,274,350,173,78,15,1275
224,201609,30.0,2015-16,72,44,28,0.611,2362.62,202,5,0,6-3,190,12,Guard,417,875,64,120,165,277,419,185,71,17,1018
225,201609,31.0,2016-17,73,40,33,0.5479999999999999,2459.4383329999996,66,6,0,6-3,190,12,Guard,534,1124,117,298,377,279,423,212,89,13,1483
226,201609,32.0,2017-18,75,39,36,0.52,2377.545,21,3,0,6-3,190,12,Guard,484,1075,111,217,271,306,359,166,63,12,1296
227,201609,33.0,2018-19,36,16,20,0.444,990.5166667000001,42,4,1,6-3,190,12,Guard,179,433,57,79,101,111,174,71,30,5,494
228,201609,34.0,2019-20,59,37,22,0.627,1662.866667,165,3,0,6-3,190,12,Guard,319,724,124,191,246,187,301,144,40,10,953
229,201162,25.0,2010-11,82,40,42,0.488,2139.595,-31,2,0,6-6,237,13,Forward,300,629,105,162,218,318,108,77,87,20,867
230,201162,26.0,2011-12,65,32,33,0.49200000000000005,2019.8666670000002,87,2,0,6-6,237,13,Forward,312,643,80,119,164,301,112,72,49,19,823
231,201162,27.0,2012-13,79,24,55,0.304,2169.973333,-126,1,0,6-6,237,13,Forward,313,669,106,129,162,245,203,101,75,8,861
232,201162,28.0,2013-14,74,51,23,0.6890000000000001,1728.9716670000003,215,0,0,6-6,237,13,Forward,196,447,81,38,58,160,104,56,41,10,511
233,201162,29.0,2014-15,72,39,33,0.542,1716.7533329999999,105,0,0,6-6,237,13,Forward,198,423,74,48,67,220,130,62,72,11,518
234,201162,30.0,2015-16,81,40,41,0.494,2097.671667,60,0,0,6-6,237,13,Forward,233,487,100,72,98,286,171,80,75,18,638
235,201162,31.0,2016-17,64,17,47,0.266,1362.44,-46,0,0,6-6,237,13,Forward,157,346,77,43,65,225,121,73,42,16,434
236,201162,32.0,2017-18,48,7,41,0.146,686.485,2,0,0,6-6,237,13,Forward,48,122,29,27,35,94,78,28,24,11,152
237,201162,33.0,2018-19,59,28,31,0.475,1219.648333,35,0,0,6-6,237,13,Forward,101,239,53,32,46,155,83,43,36,16,287
238,201162,34.0,2019-20,45,30,15,0.667,363.5666667,18,0,0,6-6,237,13,Forward,24,60,18,2,2,52,28,8,15,3,68
239,201142,22.0,2010-11,78,52,26,0.667,3037.6216670000003,269,14,0,6-10,240,12,Forward,711,1538,145,594,675,533,214,218,88,76,2161
240,201142,23.0,2011-12,66,47,19,0.7120000000000001,2546.308333,368,18,0,6-10,240,12,Forward,643,1297,133,431,501,527,231,248,88,77,1850
241,201142,24.0,2012-13,81,60,21,0.741,3118.816667,717,19,3,6-10,240,12,Forward,731,1433,139,679,750,640,374,280,116,105,2280
242,201142,25.0,2013-14,81,58,23,0.716,3121.7066670000004,510,27,3,6-10,240,12,Forward,849,1688,192,703,805,598,445,285,103,59,2593
243,201142,26.0,2014-15,27,18,9,0.667,912.615,168,5,0,6-10,240,12,Forward,238,467,64,146,171,178,110,74,24,25,686
244,201142,27.0,2015-16,72,52,20,0.722,2577.62,646,27,1,6-10,240,12,Forward,698,1381,186,447,498,589,361,250,69,85,2029
245,201142,28.0,2016-17,62,51,11,0.823,2070.36,711,23,1,6-10,240,12,Forward,551,1026,117,336,384,513,300,138,66,99,1555
246,201142,29.0,2017-18,68,49,19,0.721,2325.095,351,15,2,6-10,240,12,Forward,630,1222,173,359,404,464,366,207,50,119,1792
247,201142,30.0,2018-19,78,54,24,0.6920000000000001,2701.531667,657,16,2,6-10,240,12,Forward,721,1383,137,448,506,497,457,225,58,84,2027
248,201961,23.0,2010-11,62,14,48,0.226,1181.245,-203,0,0,6-4,207,11,Guard,160,397,48,42,53,108,72,53,28,3,410
249,201961,24.0,2011-12,51,19,32,0.373,973.31,-24,0,0,6-4,207,11,Guard,122,302,35,32,40,99,33,26,26,10,311
250,201961,25.0,2012-13,78,39,39,0.5,1660.835,17,0,0,6-4,207,11,Guard,226,529,94,68,75,166,104,57,45,3,614
251,201961,25.0,2012-13,78,39,39,0.5,1660.835,17,0,0,6-4,207,11,Guard,226,529,94,68,75,166,104,57,45,3,614
252,201961,25.0,2012-13,78,39,39,0.5,1660.835,17,0,0,6-4,207,11,Guard,226,529,94,68,75,166,104,57,45,3,614
253,201961,26.0,2013-14,45,23,22,0.511,392.95,-27,0,0,6-4,207,11,Guard,55,126,25,10,11,43,19,11,16,2,145
254,201961,27.0,2014-15,65,18,47,0.27699999999999997,1674.638333,-121,1,0,6-4,207,11,Guard,254,617,90,52,64,210,105,50,33,2,650
255,201961,28.0,2015-16,76,18,58,0.237,1614.976667,-322,0,0,6-4,207,11,Guard,218,561,96,54,63,174,83,45,48,5,586
256,201961,29.0,2016-17,62,35,27,0.565,1499.716667,86,0,0,6-4,207,11,Guard,231,555,149,37,43,132,70,30,35,4,648
257,201961,30.0,2017-18,77,42,35,0.545,2041.203333,127,0,0,6-4,207,11,Guard,285,700,227,67,78,218,79,52,53,8,864
258,201961,31.0,2018-19,53,26,27,0.491,1296.848333,-13,0,0,6-4,207,11,Guard,184,457,138,39,49,107,72,40,54,6,545
259,201961,31.0,2018-19,53,26,27,0.491,1296.848333,-13,0,0,6-4,207,11,Guard,184,457,138,39,49,107,72,40,54,6,545
260,201961,31.0,2018-19,53,26,27,0.491,1296.848333,-13,0,0,6-4,207,11,Guard,184,457,138,39,49,107,72,40,54,6,545
261,201961,32.0,2019-20,36,9,27,0.25,558.385,-18,0,0,6-4,207,11,Guard,61,174,50,11,13,65,44,18,13,4,183
262,202324,19.0,2010-11,78,25,53,0.321,1535.721667,-234,4,0,6-9,265,10,Forward,215,416,0,103,173,412,39,77,29,68,533
263,202324,19.0,2010-11,78,25,53,0.321,1535.721667,-234,4,0,6-9,265,10,Forward,215,416,0,103,173,412,39,77,29,68,533
264,202324,19.0,2010-11,78,25,53,0.321,1535.721667,-234,4,0,6-9,265,10,Forward,215,416,0,103,173,412,39,77,29,68,533
265,202324,20.0,2011-12,65,35,30,0.5379999999999999,1375.67,-21,13,0,6-9,265,10,Forward,222,445,0,126,194,425,43,103,38,65,570
266,202324,21.0,2012-13,77,40,37,0.519,1786.8616670000001,-6,9,0,6-9,265,10,Forward,274,568,0,179,260,546,75,129,67,130,727
267,202324,22.0,2013-14,73,25,48,0.342,2201.1933329999997,-338,25,0,6-9,265,10,Forward,390,747,0,190,284,637,91,129,75,108,970
268,202324,23.0,2014-15,74,33,41,0.446,2279.61,61,23,0,6-9,265,10,Forward,482,918,1,222,332,607,112,121,60,123,1187
269,202324,24.0,2015-16,62,30,32,0.484,1983.2016670000003,97,19,0,6-9,265,10,Forward,418,811,0,180,254,503,94,104,74,91,1016
270,202324,25.0,2016-17,50,33,17,0.66,1185.611667,57,6,0,6-9,265,10,Forward,203,417,3,67,109,305,56,60,45,40,476
271,202324,26.0,2017-18,77,46,31,0.597,2153.401667,143,15,0,6-9,265,10,Forward,395,702,14,140,215,552,102,88,54,82,944
272,202324,27.0,2018-19,76,46,30,0.605,1766.4716670000003,186,15,0,6-9,265,10,Forward,363,619,17,154,228,560,89,84,56,106,897
273,202324,28.0,2019-20,51,24,27,0.47100000000000003,1242.455,115,18,0,6-9,265,10,Forward,209,339,1,40,71,501,81,55,30,46,459
274,201568,22.0,2010-11,62,34,28,0.5479999999999999,2104.03,67,2,0,6-10,233,11,Forward,265,640,103,337,391,305,104,83,51,27,970
275,201568,22.0,2010-11,62,34,28,0.5479999999999999,2104.03,67,2,0,6-10,233,11,Forward,265,640,103,337,391,305,104,83,51,27,970
276,201568,22.0,2010-11,62,34,28,0.5479999999999999,2104.03,67,2,0,6-10,233,11,Forward,265,640,103,337,391,305,104,83,51,27,970
277,201568,23.0,2011-12,43,27,16,0.628,1351.146667,218,2,0,6-10,233,11,Forward,193,466,60,182,209,202,116,68,42,23,628
278,201568,24.0,2012-13,71,50,21,0.7040000000000001,2308.578333,334,2,0,6-10,233,11,Forward,364,871,135,286,348,367,176,111,64,36,1149
279,201568,26.0,2014-15,59,23,36,0.39,1425.831667,18,0,0,6-10,233,11,Forward,228,568,107,171,191,218,83,57,47,20,734
280,201568,27.0,2015-16,53,22,31,0.415,1838.7066670000002,-101,3,0,6-10,233,11,Forward,287,700,87,375,432,281,135,77,42,19,1036
281,201568,28.0,2016-17,63,31,32,0.49200000000000005,2134.006667,159,4,0,6-10,233,11,Forward,335,750,126,349,387,325,135,82,40,15,1145
282,201568,29.0,2017-18,21,11,10,0.524,671.055,11,0,0,6-10,233,11,Forward,102,256,36,81,87,101,41,26,13,10,321
283,201568,30.0,2018-19,68,40,28,0.588,2059.211667,105,7,0,6-10,233,11,Forward,409,884,161,367,406,417,178,99,49,23,1346
284,201568,31.0,2019-20,62,37,25,0.597,1833.9283329999998,231,3,0,6-10,233,11,Forward,358,817,178,266,298,322,119,76,42,5,1160
285,201188,26.0,2010-11,81,46,35,0.568,2586.4566670000004,138,14,0,6-11,255,12,Center,364,691,3,220,294,569,200,146,74,136,951
286,201188,27.0,2011-12,65,40,25,0.615,2370.31,274,24,0,6-11,255,12,Center,357,740,1,237,317,579,204,121,62,121,952
287,201188,28.0,2012-13,80,55,25,0.688,2796.05,433,18,0,6-11,255,12,Center,429,869,1,268,316,622,318,157,80,139,1127
288,201188,29.0,2013-14,59,40,19,0.6779999999999999,1970.2316670000002,15,10,0,6-11,255,12,Center,336,711,2,185,241,424,215,111,59,76,859
289,201188,30.0,2014-15,81,55,26,0.679,2687.03,225,20,0,6-11,255,12,Center,530,1072,3,350,440,630,307,176,70,131,1413
290,201188,31.0,2015-16,52,30,22,0.5770000000000001,1791.045,11,9,1,6-11,255,12,Center,328,707,2,203,245,362,196,118,50,70,861
291,201188,32.0,2016-17,74,40,34,0.541,2531.033333,64,11,2,6-11,255,12,Center,532,1160,104,278,332,464,338,166,67,99,1446
292,201188,33.0,2017-18,73,21,52,0.28800000000000003,2408.335,-313,25,1,6-11,255,12,Center,434,1033,109,281,337,592,305,194,54,101,1258
293,201188,34.0,2018-19,79,39,40,0.494,2435.985,160,19,1,6-11,255,12,Center,390,870,99,192,253,627,349,155,84,86,1071
294,201188,34.0,2018-19,79,39,40,0.494,2435.985,160,19,1,6-11,255,12,Center,390,870,99,192,253,627,349,155,84,86,1071
295,201188,34.0,2018-19,79,39,40,0.494,2435.985,160,19,1,6-11,255,12,Center,390,870,99,192,253,627,349,155,84,86,1071
296,201188,35.0,2019-20,44,35,9,0.795,1161.156667,267,3,0,6-11,255,12,Center,119,279,57,36,49,275,147,59,34,38,331
297,200752,24.0,2010-11,54,30,24,0.556,2151.763333,137,4,0,6-8,250,14,Forward-Guard,409,869,57,194,241,336,153,135,91,58,1069
298,200752,25.0,2011-12,65,41,24,0.631,2422.111667,96,8,0,6-8,250,14,Forward-Guard,485,1067,54,208,263,417,147,161,95,55,1232
299,200752,26.0,2012-13,75,46,29,0.613,2687.013333,217,6,0,6-8,250,14,Forward-Guard,521,1253,84,240,295,461,202,198,113,53,1366
300,200752,26.0,2012-13,75,46,29,0.613,2687.013333,217,6,0,6-8,250,14,Forward-Guard,521,1253,84,240,295,461,202,198,113,53,1366
301,200752,26.0,2012-13,75,46,29,0.613,2687.013333,217,6,0,6-8,250,14,Forward-Guard,521,1253,84,240,295,461,202,198,113,53,1366
302,200752,27.0,2013-14,73,27,46,0.37,2530.7266670000004,-68,11,0,6-8,250,14,Forward-Guard,537,1179,65,318,387,437,209,224,95,56,1457
303,200752,27.0,2013-14,73,27,46,0.37,2530.7266670000004,-68,11,0,6-8,250,14,Forward-Guard,537,1179,65,318,387,437,209,224,95,56,1457
304,200752,27.0,2013-14,73,27,46,0.37,2530.7266670000004,-68,11,0,6-8,250,14,Forward-Guard,537,1179,65,318,387,437,209,224,95,56,1457
305,200752,28.0,2014-15,68,25,43,0.368,2408.248333,-107,2,0,6-8,250,14,Forward-Guard,508,1116,79,337,393,399,250,183,71,41,1432
306,200752,29.0,2015-16,70,29,41,0.414,2378.71,-82,7,0,6-8,250,14,Forward-Guard,466,1007,74,198,254,456,120,139,100,51,1204
307,200752,30.0,2016-17,30,11,19,0.36700000000000005,1012.891667,66,4,0,6-8,250,14,Forward-Guard,201,442,42,118,138,190,83,74,44,26,562
308,200752,31.0,2017-18,57,36,21,0.632,1231.183333,81,1,0,6-8,250,14,Forward-Guard,253,537,37,112,145,291,73,78,46,38,655
309,200752,32.0,2018-19,69,42,27,0.609,1842.2933329999998,161,9,0,6-8,250,14,Forward-Guard,376,746,74,120,147,470,182,114,54,34,946
310,200752,33.0,2019-20,67,30,37,0.44799999999999995,1460.583333,12,4,0,6-8,250,14,Forward-Guard,266,596,74,120,136,362,114,88,35,33,726
311,202331,21.0,2010-11,61,29,32,0.475,1264.805,-8,0,0,6-8,220,10,Forward,179,395,41,77,101,224,65,70,62,26,476
312,202331,22.0,2011-12,66,42,24,0.636,1957.671667,246,2,0,6-8,220,10,Forward,281,639,90,146,182,370,158,117,108,38,798
313,202331,23.0,2012-13,79,48,31,0.608,2971.893333,367,23,1,6-8,220,10,Forward,493,1176,170,221,274,603,327,233,143,51,1377
314,202331,24.0,2013-14,80,54,26,0.675,2898.308333,371,12,1,6-8,220,10,Forward,577,1362,182,401,464,542,283,224,151,22,1737
315,202331,25.0,2014-15,6,5,1,0.833,90.91666667,15,0,0,6-8,220,10,Forward,18,49,9,8,11,22,6,12,5,1,53
316,202331,26.0,2015-16,81,44,37,0.5429999999999999,2818.933333,180,15,0,6-8,220,10,Forward,605,1449,210,454,528,563,329,265,152,29,1874
317,202331,27.0,2016-17,75,39,36,0.52,2689.3466670000003,167,11,0,6-8,220,10,Forward,622,1348,195,336,374,492,251,220,119,27,1775
318,202331,28.0,2017-18,79,47,32,0.595,2890.738333,226,4,0,6-8,220,10,Forward,576,1340,244,338,411,447,263,212,161,39,1734
319,202331,29.0,2018-19,77,46,31,0.597,2841.3066670000003,496,24,1,6-8,220,10,Forward,707,1614,292,453,540,628,318,205,170,34,2159
320,202331,30.0,2019-20,48,34,14,0.708,1418.878333,258,5,0,6-8,220,10,Forward,343,782,157,190,217,272,185,125,68,20,1033
321,201959,26.0,2010-11,80,60,20,0.75,1742.2466670000001,259,6,0,6-9,232,11,Forward,234,502,1,100,148,458,58,71,39,106,569
322,201959,27.0,2011-12,63,48,15,0.762,1284.456667,298,4,0,6-9,232,11,Forward,200,404,0,84,135,332,47,60,27,81,484
323,201959,28.0,2012-13,65,38,27,0.585,1459.376667,112,5,0,6-9,232,11,Forward,214,441,0,89,131,345,61,76,27,90,517
324,201959,29.0,2013-14,82,48,34,0.585,2351.11,138,15,0,6-9,232,11,Forward,429,896,0,211,281,558,91,150,41,112,1069
325,201959,30.0,2014-15,62,38,24,0.613,1691.9033329999997,39,8,0,6-9,232,11,Forward,254,506,0,132,184,396,71,77,36,75,640
326,201959,31.0,2015-16,73,37,36,0.507,1935.5583329999997,-153,7,0,6-9,232,11,Forward,263,500,0,101,146,504,106,78,47,77,627
327,201959,32.0,2016-17,78,41,37,0.526,1988.5583329999997,2,11,0,6-9,232,11,Forward,365,709,3,113,158,485,73,105,41,65,846
328,201959,32.0,2016-17,78,41,37,0.526,1988.5583329999997,2,11,0,6-9,232,11,Forward,365,709,3,113,158,485,73,105,41,65,846
329,201959,32.0,2016-17,78,41,37,0.526,1988.5583329999997,2,11,0,6-9,232,11,Forward,365,709,3,113,158,485,73,105,41,65,846
330,201959,33.0,2017-18,82,47,35,0.573,2726.37,240,18,0,6-9,232,11,Forward,425,737,7,142,185,584,99,89,62,59,999
331,201959,34.0,2018-19,70,32,38,0.457,1686.35,-81,13,0,6-9,232,11,Forward,304,537,11,134,177,458,84,73,53,39,753
332,201959,35.0,2019-20,62,21,41,0.33899999999999997,1025.166667,-260,0,0,6-9,232,11,Forward,167,286,4,41,56,267,52,47,27,30,379
333,201569,22.0,2010-11,56,25,31,0.446,2112.066667,2,1,0,6-3,215,12,Guard,427,949,106,287,348,164,244,151,71,18,1247
334,201569,23.0,2011-12,9,6,3,0.667,310.385,34,0,0,6-3,215,12,Guard,63,140,10,49,65,25,31,24,13,4,185
335,201569,24.0,2012-13,42,16,26,0.381,1263.8,-36,0,0,6-3,215,12,Guard,235,584,56,187,222,77,137,117,45,8,713
336,201569,25.0,2013-14,64,26,38,0.406,2057.276667,-270,0,0,6-3,215,12,Guard,356,817,101,175,223,165,208,134,74,12,988
337,201569,26.0,2014-15,61,35,26,0.574,2018.1116670000001,68,1,0,6-3,215,12,Guard,285,694,141,107,133,159,229,122,50,14,818
338,201569,27.0,2015-16,45,14,31,0.311,1481.351667,-70,0,0,6-3,215,12,Guard,231,552,113,111,125,99,121,73,43,14,686
339,201569,28.0,2016-17,75,50,25,0.667,2323.465,295,0,0,6-3,215,12,Guard,412,1016,246,147,175,201,188,121,48,41,1217
340,201569,29.0,2017-18,69,55,14,0.797,2153.9833329999997,587,0,0,6-3,215,12,Guard,415,970,218,195,241,170,154,130,44,27,1243
341,201569,30.0,2018-19,68,44,24,0.647,2158.01,348,0,0,6-3,215,12,Guard,384,938,216,119,152,148,129,90,41,27,1103
342,201569,31.0,2019-20,36,21,15,0.583,1016.205,3,0,0,6-3,215,12,Guard,171,463,96,82,107,71,54,43,23,13,520
343,201980,24.0,2010-11,8,5,3,0.625,91.49666667,18,0,0,6-6,215,11,Guard,17,35,7,0,0,15,2,5,2,1,41
344,201980,25.0,2011-12,66,50,16,0.758,1522.333333,244,0,0,6-6,215,11,Guard,211,477,102,79,100,228,86,67,58,46,603
345,201980,26.0,2012-13,80,57,23,0.713,2200.565,313,0,0,6-6,215,11,Guard,297,663,177,67,79,244,141,94,92,54,838
346,201980,27.0,2013-14,68,54,14,0.794,1651.1,331,1,0,6-6,215,11,Guard,218,505,132,50,63,229,104,76,65,61,618
347,201980,28.0,2014-15,81,55,26,0.679,2311.488333,430,2,0,6-6,215,11,Guard,322,738,191,111,127,343,158,93,101,87,946
348,201980,29.0,2015-16,79,65,14,0.823,2061.525,506,0,0,6-6,215,11,Guard,211,561,116,34,46,303,141,75,79,64,572
349,201980,30.0,2016-17,68,51,17,0.75,1806.825,268,0,0,6-6,215,11,Guard,176,449,118,27,32,224,124,76,70,57,497
350,201980,31.0,2017-18,70,40,30,0.5710000000000001,1791.0866670000003,89,0,0,6-6,215,11,Guard,217,561,116,50,65,249,110,74,63,80,600
351,201980,32.0,2018-19,80,56,24,0.7,2215.465,638,1,0,6-6,215,11,Guard,293,630,198,37,44,317,126,75,73,53,821
352,201980,33.0,2019-20,68,51,17,0.75,1686.72,256,0,0,6-6,215,11,Guard,197,474,120,33,48,225,91,63,85,32,547
353,201145,24.0,2010-11,75,45,30,0.6,2427.62,-2,4,0,6-8,235,12,Forward,368,820,64,198,244,360,108,99,53,37,998
354,201145,24.0,2010-11,75,45,30,0.6,2427.62,-2,4,0,6-8,235,12,Forward,368,820,64,198,244,360,108,99,53,37,998
355,201145,24.0,2010-11,75,45,30,0.6,2427.62,-2,4,0,6-8,235,12,Forward,368,820,64,198,244,360,108,99,53,37,998
356,201145,26.0,2012-13,81,41,40,0.506,2251.475,5,1,0,6-8,235,12,Forward,376,806,70,214,265,318,128,132,56,68,1036
357,201145,27.0,2013-14,82,25,57,0.305,2805.3,-355,2,0,6-8,235,12,Forward,482,1171,135,283,356,380,138,165,57,47,1382
358,201145,28.0,2014-15,78,41,37,0.526,2454.7733329999996,-135,1,0,6-8,235,12,Forward,416,967,97,239,287,328,134,108,53,34,1168
359,201145,28.0,2014-15,78,41,37,0.526,2454.7733329999996,-135,1,0,6-8,235,12,Forward,416,967,97,239,287,328,134,108,53,34,1168
360,201145,28.0,2014-15,78,41,37,0.526,2454.7733329999996,-135,1,0,6-8,235,12,Forward,416,967,97,239,287,328,134,108,53,34,1168
361,201145,29.0,2015-16,80,48,32,0.6,2253.245,-40,1,0,6-8,235,12,Forward,354,824,67,164,220,332,138,93,58,40,939
362,201145,29.0,2015-16,80,48,32,0.6,2253.245,-40,1,0,6-8,235,12,Forward,354,824,67,164,220,332,138,93,58,40,939
363,201145,29.0,2015-16,80,48,32,0.6,2253.245,-40,1,0,6-8,235,12,Forward,354,824,67,164,220,332,138,93,58,40,939
364,201145,30.0,2016-17,69,26,43,0.377,1533.745,-296,1,0,6-8,235,12,Forward,220,558,53,145,168,214,81,75,37,13,638
365,201145,31.0,2017-18,78,47,31,0.603,1827.8,104,1,0,6-8,235,12,Forward,295,618,53,203,234,246,99,75,41,34,846
366,201145,32.0,2018-19,77,29,48,0.377,2096.6883329999996,-94,2,0,6-8,235,12,Forward,326,687,111,183,206,309,137,101,43,39,946
367,201145,33.0,2019-20,48,28,20,0.583,960.1016667000001,-85,0,0,6-8,235,12,Forward,159,344,62,73,91,133,50,42,26,19,453
368,201145,33.0,2019-20,48,28,20,0.583,960.1016667000001,-85,0,0,6-8,235,12,Forward,159,344,62,73,91,133,50,42,26,19,453
